Spot,Mag,Potas,Thor,Uran
149,255,55,62,80
51,255,46,63,82
44,255,34,63,84
137,255,27,67,83
142,255,20,71,82
141,255,51,50,74
146,255,48,51,79
85,255,48,50,81
96,255,46,50,84
127,255,48,49,86
91,255,53,50,87
136,255,55,51,86
134,255,55,54,82
141,255,62,58,80
105,255,62,60,81
105,255,55,81,98
159,255,57,77,95
113,255,57,77,91
98,255,53,79,87
64,255,48,81,84
73,255,44,83,85
124,255,41,82,85
96,255,44,78,89
108,255,44,77,90
119,255,46,76,93
113,255,41,79,97
62,255,39,83,103
61,255,37,85,110
51,255,39,87,116
61,255,48,87,122
54,255,62,87,123
78,255,71,88,120
42,255,78,89,117
51,255,81,92,114
61,255,81,95,110
83,255,74,98,112
66,255,69,98,113
74,255,62,95,116
61,255,57,91,116
98,255,55,87,115
56,255,60,59,79
62,255,64,61,75
69,255,64,61,73
27,255,57,60,74
45,255,48,61,75
134,255,37,62,77
139,255,41,55,72
93,255,46,53,76
69,255,41,53,78
59,255,44,52,80
73,255,37,52,82
120,255,34,53,81
129,255,37,55,80
98,255,39,58,79
113,255,46,59,78
127,255,62,57,80
98,255,64,56,84
35,255,62,78,87
22,255,64,78,81
93,255,62,79,77
79,255,55,80,76
95,255,48,81,77
95,255,44,78,81
136,255,41,75,84
23,255,41,74,89
25,255,44,72,93
78,255,39,76,97
76,255,34,81,104
61,255,30,87,109
47,255,27,90,117
51,255,46,92,122
74,255,60,92,122
122,255,74,90,121
115,255,81,87,118
59,255,85,88,115
40,255,83,90,112
74,255,76,93,112
61,255,71,94,112
51,255,64,92,114
64,255,62,88,114
59,255,60,86,113
61,255,62,56,76
59,255,67,58,71
45,255,67,60,69
51,255,62,59,68
108,255,44,54,71
90,255,44,56,73
71,255,39,56,75
74,255,32,55,77
119,255,27,54,78
134,255,23,55,78
139,255,23,59,76
139,255,27,61,75
115,255,39,60,76
61,255,55,57,78
130,255,69,54,82
134,255,78,54,84
88,255,67,78,72
98,255,64,79,67
103,255,57,80,66
47,255,51,80,68
139,255,44,77,73
181,255,44,73,78
144,255,41,70,84
95,255,39,69,88
130,255,37,73,95
76,255,32,79,102
79,255,25,85,108
66,255,27,90,115
51,255,41,92,120
56,255,60,92,121
52,255,76,88,120
76,255,83,85,118
59,255,88,83,116
66,255,83,87,112
71,255,78,90,109
66,255,74,90,111
44,255,67,90,112
88,255,67,86,112
88,255,67,85,111
69,255,62,55,75
47,255,67,57,69
52,255,69,59,64
146,255,41,54,70
103,255,41,55,71
100,255,37,57,73
134,255,27,58,74
137,255,16,56,76
113,255,13,57,74
120,255,13,60,73
125,255,20,63,71
125,255,34,60,72
125,255,55,56,76
96,255,74,52,79
146,255,83,53,81
205,255,83,56,83
93,255,69,79,62
164,255,60,80,60
134,255,51,81,62
18,255,46,77,68
69,255,44,73,74
78,255,44,69,80
144,255,41,68,86
69,255,37,70,94
62,255,30,77,100
74,255,25,84,107
64,255,27,90,114
62,255,44,91,119
37,255,60,92,121
69,255,76,87,120
59,255,85,84,118
51,255,88,82,116
71,255,83,86,112
85,255,78,90,108
69,255,78,90,109
47,255,76,88,110
59,255,76,86,110
64,255,71,87,109
79,255,67,88,105
61,255,60,54,74
79,255,67,56,67
183,255,41,53,69
156,255,41,55,70
154,255,34,56,70
79,255,27,57,72
110,255,18,58,72
119,255,11,58,72
108,255,9,60,70
119,255,20,62,68
137,255,34,61,70
139,255,53,56,72
95,255,69,52,75
85,255,81,53,78
83,255,81,56,81
113,255,85,55,84
125,255,62,81,59
49,255,53,80,61
110,255,48,77,68
85,255,46,73,74
45,255,46,70,81
110,255,44,69,87
74,255,39,71,95
88,255,32,78,103
61,255,27,85,109
61,255,32,89,116
51,255,44,89,121
61,255,60,90,122
74,255,74,88,122
61,255,81,87,118
61,255,83,87,114
61,255,83,89,111
57,255,78,90,108
85,255,78,91,109
61,255,76,90,110
66,255,76,88,110
37,255,71,88,108
74,255,69,88,105
56,255,67,87,105
66,255,69,85,104
56,255,46,64,85
90,255,44,59,82
120,255,51,56,77
54,255,57,56,71
149,255,39,54,69
108,255,39,54,69
90,255,39,56,69
102,255,30,57,69
136,255,23,57,69
115,255,20,58,68
129,255,20,60,66
113,255,25,62,66
124,255,34,60,66
190,255,51,57,69
171,255,67,54,71
81,255,76,54,74
110,255,76,56,76
91,255,83,55,82
159,255,76,56,86
66,255,51,75,72
146,255,51,73,80
105,255,51,71,88
88,255,51,73,95
79,255,46,78,103
45,255,41,83,110
66,255,37,86,116
66,255,37,88,121
52,255,46,89,124
49,255,55,91,123
74,255,64,92,121
76,255,71,92,116
73,255,74,92,111
91,255,78,93,106
69,255,76,92,105
32,255,78,90,108
64,255,78,90,109
66,255,76,90,110
59,255,71,91,108
83,255,69,91,105
90,255,67,90,103
141,255,64,88,101
86,255,64,87,100
88,255,67,86,99
115,255,60,75,91
98,255,55,69,87
159,255,48,64,84
134,255,46,60,80
85,255,48,58,75
66,255,53,56,71
110,255,39,53,69
103,255,39,54,69
103,255,39,55,69
66,255,37,56,68
74,255,32,57,67
85,255,30,59,65
47,255,27,61,64
100,255,27,62,64
132,255,37,61,65
125,255,48,59,66
113,255,60,57,69
146,255,71,57,72
69,255,74,58,74
98,255,76,60,77
173,255,74,60,81
151,255,69,59,86
115,255,55,72,95
69,255,55,77,103
71,255,53,84,109
54,255,51,88,117
69,255,46,88,121
45,255,44,88,126
56,255,44,89,126
61,255,51,92,125
61,255,53,95,119
54,255,55,97,113
61,255,62,98,107
88,255,67,97,103
59,255,76,92,104
71,255,81,89,107
85,255,78,90,108
91,255,78,91,109
79,255,74,91,108
88,255,69,93,105
69,255,64,93,99
100,255,64,92,95
68,255,67,90,97
52,255,69,86,99
90,255,67,86,99
90,255,71,87,102
88,255,71,87,103
11,255,69,83,97
83,255,69,78,93
44,255,64,73,89
47,255,60,67,87
163,255,51,64,83
158,255,46,61,78
76,255,44,60,75
76,255,48,58,70
151,255,39,53,68
93,255,39,54,69
93,255,41,55,69
47,255,46,55,68
105,255,44,57,65
91,255,41,59,62
74,255,37,61,62
76,255,32,62,63
119,255,34,62,63
88,255,44,61,65
115,255,53,59,66
158,255,62,60,68
108,255,69,60,70
61,255,71,61,73
93,255,76,61,76
161,255,67,60,80
113,255,64,58,82
170,255,64,57,90
88,255,57,72,99
51,255,60,80,108
45,255,60,89,115
57,255,57,90,123
64,255,53,89,127
61,255,46,88,128
64,255,44,88,127
64,255,41,92,124
61,255,41,97,117
64,255,44,102,109
64,255,48,104,102
59,255,60,97,101
45,255,74,92,102
66,255,81,90,105
74,255,81,90,106
66,255,81,91,107
91,255,74,92,108
71,255,69,95,104
51,255,64,98,95
71,255,67,96,90
96,255,67,90,94
47,255,71,85,98
79,255,74,83,101
59,255,76,82,104
61,255,76,82,101
45,255,76,79,96
105,255,76,75,91
35,255,71,71,88
120,255,64,66,86
115,255,53,64,83
17,255,48,63,78
130,255,44,61,74
76,255,41,59,72
136,255,37,53,68
88,255,39,54,70
59,255,46,54,69
85,255,53,55,67
105,255,53,56,62
95,255,51,59,59
102,255,44,61,60
90,255,37,62,61
69,255,34,63,62
115,255,34,64,63
115,255,46,62,63
166,255,57,63,66
130,255,67,63,68
74,255,67,62,70
45,255,69,62,72
117,255,71,61,74
130,255,64,58,74
119,255,67,55,81
61,255,64,79,109
51,255,64,86,119
51,255,62,90,125
34,255,60,89,128
25,255,48,88,129
40,255,46,88,128
49,255,44,92,123
59,255,37,99,117
59,255,37,105,109
66,255,41,108,97
66,255,57,98,100
90,255,74,91,102
79,255,85,89,104
54,255,83,90,106
39,255,83,91,106
61,255,74,91,108
74,255,69,95,104
56,255,64,102,91
78,255,67,103,84
47,255,69,91,92
59,255,74,85,99
78,255,76,80,103
52,255,78,78,106
61,255,78,79,101
110,255,78,76,94
69,255,78,73,90
49,255,83,69,87
141,255,67,67,85
134,255,53,64,83
25,255,48,62,78
120,255,44,61,75
45,255,41,60,72
141,255,34,53,68
112,255,39,54,70
40,255,48,53,69
100,255,57,53,65
68,255,62,56,60
74,255,55,59,57
98,255,48,61,57
93,255,39,63,59
71,255,34,63,61
98,255,34,64,62
85,255,44,64,61
100,255,55,65,63
105,255,62,64,65
125,255,64,64,67
61,255,67,63,69
98,255,67,61,69
124,255,67,58,67
86,255,62,58,70
141,255,60,62,76
66,255,67,76,111
35,255,69,82,121
45,255,67,86,126
59,255,60,88,128
30,255,48,89,130
69,255,48,89,129
51,255,44,93,124
85,255,37,97,118
49,255,37,102,109
51,255,44,104,101
85,255,57,97,100
64,255,74,91,102
64,255,83,89,103
93,255,83,90,105
76,255,83,90,106
59,255,76,92,107
30,255,71,94,103
54,255,64,104,89
64,255,62,102,85
51,255,71,92,91
90,255,74,84,99
56,255,78,79,105
35,255,78,76,106
59,255,81,78,100
88,255,81,75,93
71,255,85,72,88
93,255,83,70,86
100,255,69,67,84
100,255,60,65,82
79,255,48,64,78
119,255,46,62,76
54,255,44,61,73
130,255,34,53,69
147,255,41,54,69
30,255,51,53,69
74,255,60,54,64
88,255,57,57,59
57,255,55,61,55
83,255,51,61,55
83,255,44,61,57
85,255,32,62,60
136,255,32,64,61
119,255,44,65,60
113,255,55,65,61
110,255,62,65,62
86,255,62,66,63
74,255,60,66,62
110,255,62,61,63
124,255,62,60,63
79,255,62,60,65
98,255,60,64,71
25,255,71,78,121
74,255,69,82,128
68,255,64,85,130
44,255,57,88,129
54,255,48,90,129
17,255,46,94,124
56,255,41,97,118
61,255,44,99,110
51,255,51,100,103
59,255,60,96,101
64,255,71,91,102
54,255,78,90,103
61,255,83,89,104
98,255,81,90,105
49,255,78,91,105
85,255,74,93,103
81,255,69,100,91
69,255,69,98,88
86,255,74,90,93
69,255,76,83,101
78,255,78,78,107
68,255,81,75,106
28,255,81,76,98
95,255,83,75,90
57,255,85,73,86
108,255,81,72,83
57,255,69,70,82
115,255,57,70,81
51,255,46,69,78
124,255,44,68,75
144,255,44,65,74
159,255,39,53,67
105,255,44,54,67
115,255,53,52,67
124,255,57,55,61
61,255,55,60,57
85,255,53,63,54
59,255,53,61,54
64,255,46,62,55
176,255,44,62,58
185,255,44,64,59
107,255,48,65,60
115,255,53,65,60
59,255,62,65,61
69,255,60,65,61
71,255,60,64,59
103,255,57,63,58
146,255,60,62,60
100,255,62,63,62
30,255,55,66,67
44,255,71,74,122
45,255,71,78,128
47,255,67,83,131
34,255,57,87,130
68,255,51,91,129
51,255,46,94,126
71,255,48,95,119
40,255,51,96,111
73,255,55,98,104
61,255,67,94,101
64,255,69,90,103
51,255,74,90,103
56,255,78,90,104
51,255,81,90,104
73,255,81,91,104
40,255,78,90,102
71,255,74,92,95
40,255,71,90,95
45,255,76,84,98
57,255,76,79,104
71,255,78,76,108
49,255,81,73,104
45,255,83,74,95
90,255,83,75,85
8,255,81,76,81
93,255,76,75,80
81,255,67,75,80
113,255,57,75,79
105,255,48,74,79
95,255,46,72,79
105,255,46,69,79
110,255,44,53,64
105,255,46,53,65
49,255,48,53,65
56,255,53,54,63
139,255,55,58,57
51,255,53,64,54
95,255,51,66,51
141,255,51,65,51
129,255,51,63,53
176,255,48,62,56
107,255,46,63,56
68,255,51,64,57
93,255,55,64,57
52,255,62,63,58
71,255,60,64,59
74,255,60,63,58
85,255,57,63,56
76,255,60,65,56
127,255,53,66,60
27,255,51,69,65
93,255,53,73,69
56,255,71,69,121
66,255,69,73,128
66,255,64,79,129
71,255,60,86,130
51,255,53,91,129
39,255,55,94,125
79,255,57,93,119
49,255,57,94,112
45,255,60,94,106
34,255,67,93,102
59,255,69,90,102
44,255,69,90,103
39,255,74,91,103
56,255,78,90,103
66,255,81,90,102
64,255,83,87,102
98,255,81,82,101
61,255,74,80,101
59,255,74,78,105
51,255,74,75,108
56,255,78,74,109
85,255,83,73,103
59,255,85,73,93
81,255,85,74,83
42,255,81,77,76
81,255,71,79,75
95,255,62,81,75
100,255,55,81,78
95,255,51,80,80
85,255,46,77,81
108,255,48,72,83
98,255,48,54,60
90,255,51,54,61
51,255,53,55,61
54,255,55,57,58
69,255,51,62,53
79,255,48,67,50
64,255,48,70,48
98,255,48,69,50
124,255,51,65,52
83,255,55,62,54
64,255,53,63,55
110,255,55,64,55
64,255,57,62,56
45,255,62,62,56
98,255,60,62,58
108,255,60,61,56
61,255,60,62,55
76,255,51,65,55
95,255,46,69,58
52,255,46,71,63
32,255,51,72,69
66,255,71,68,127
76,255,64,75,128
59,255,55,84,129
62,255,55,90,129
51,255,60,93,124
52,255,64,92,117
74,255,67,91,112
66,255,69,91,107
59,255,67,91,103
57,255,69,90,101
71,255,69,90,102
78,255,67,91,103
40,255,76,90,102
93,255,85,88,102
69,255,90,83,103
45,255,85,77,105
56,255,74,72,109
79,255,69,72,112
71,255,71,72,113
88,255,76,71,111
78,255,83,70,102
59,255,88,71,90
61,255,85,73,79
95,255,78,78,72
119,255,69,83,71
124,255,60,88,71
44,255,53,90,75
124,255,48,87,79
69,255,48,81,85
73,255,51,75,88
88,255,57,55,59
79,255,55,54,60
39,255,55,58,57
90,255,51,60,54
93,255,46,65,50
74,255,44,70,47
71,255,44,73,46
51,255,44,72,48
122,255,48,68,52
93,255,57,64,52
79,255,62,61,54
59,255,62,61,54
42,255,64,61,54
40,255,64,60,55
54,255,60,61,57
57,255,60,60,56
47,255,53,62,55
81,255,44,66,55
57,255,39,70,57
59,255,41,71,61
44,255,51,72,68
37,255,69,63,124
56,255,64,71,127
59,255,57,80,128
59,255,57,88,128
45,255,64,91,124
51,255,69,90,117
59,255,71,88,112
74,255,69,88,108
69,255,69,88,104
64,255,67,90,101
59,255,67,90,101
79,255,67,91,103
79,255,76,90,101
93,255,88,86,102
79,255,95,79,102
59,255,88,71,109
56,255,76,67,113
76,255,69,67,116
78,255,67,69,116
47,255,76,69,111
86,255,83,68,101
47,255,90,69,89
35,255,88,72,78
96,255,78,78,69
71,255,67,86,67
86,255,57,96,66
86,255,53,97,72
124,255,48,91,81
56,255,51,83,88
44,255,55,77,92
69,255,57,55,58
79,255,55,57,57
110,255,53,60,55
69,255,48,64,51
42,255,44,68,46
100,255,41,72,45
61,255,41,75,45
45,255,46,74,47
81,255,57,70,49
69,255,62,65,50
88,255,67,61,53
100,255,64,60,53
44,255,64,60,53
110,255,62,60,54
98,255,62,59,55
74,255,62,58,56
71,255,48,62,55
120,255,39,67,54
59,255,32,72,55
44,255,41,72,60
51,255,48,72,67
61,255,62,67,124
54,255,60,77,127
59,255,57,84,127
35,255,67,88,124
69,255,71,87,117
61,255,76,86,113
49,255,71,84,109
83,255,71,84,107
69,255,69,87,104
44,255,67,89,102
83,255,67,91,101
39,255,76,89,101
56,255,90,84,102
74,255,97,76,103
61,255,92,68,110
71,255,78,64,115
51,255,69,65,119
66,255,69,66,119
61,255,78,65,115
98,255,83,67,101
91,255,88,67,90
37,255,88,70,77
134,255,76,77,69
78,255,67,89,64
76,255,55,101,63
130,255,51,103,70
88,255,48,93,83
74,255,53,84,91
45,255,57,78,94
37,255,55,58,58
98,255,51,62,54
66,255,46,66,50
45,255,41,70,45
62,255,39,74,44
83,255,39,75,45
68,255,46,75,46
51,255,57,71,47
49,255,67,65,49
91,255,69,61,51
134,255,67,60,51
30,255,64,59,52
69,255,62,59,54
105,255,60,58,55
103,255,57,58,56
42,255,48,63,55
59,255,37,68,54
51,255,34,72,55
44,255,41,72,59
44,255,48,71,67
73,255,60,70,75
51,255,64,63,121
61,255,57,72,125
83,255,60,80,127
62,255,67,83,125
52,255,71,83,119
61,255,76,83,115
57,255,74,82,111
71,255,71,81,108
74,255,69,84,105
66,255,67,87,103
93,255,71,88,102
74,255,81,87,102
40,255,90,82,102
61,255,95,76,103
51,255,90,70,109
56,255,78,66,114
42,255,71,65,117
40,255,71,65,117
51,255,76,64,114
40,255,81,65,102
49,255,85,65,91
49,255,85,68,79
122,255,76,76,70
83,255,69,90,64
88,255,57,104,63
90,255,53,104,70
81,255,53,93,84
51,255,55,83,92
37,255,60,79,97
54,255,55,59,58
90,255,51,63,55
112,255,46,67,49
66,255,41,71,46
45,255,37,75,43
59,255,39,76,45
61,255,46,77,45
96,255,60,70,46
61,255,69,65,48
56,255,69,61,50
113,255,69,59,51
74,255,64,59,52
68,255,62,59,53
40,255,60,59,55
85,255,55,59,55
56,255,46,63,55
64,255,34,68,55
74,255,34,72,55
76,255,41,70,59
69,255,51,69,67
42,255,57,70,74
39,255,64,58,115
83,255,62,67,121
85,255,60,74,126
56,255,60,79,127
66,255,71,80,123
56,255,74,79,118
49,255,78,78,114
56,255,74,79,111
40,255,76,82,107
59,255,76,85,104
61,255,78,86,104
44,255,85,81,107
51,255,92,81,106
44,255,90,78,104
64,255,88,73,105
51,255,78,69,108
68,255,71,67,113
59,255,67,64,114
51,255,69,63,111
71,255,74,61,103
78,255,76,62,92
130,255,76,68,81
119,255,76,77,74
69,255,69,91,68
35,255,62,101,67
57,255,60,100,76
56,255,60,91,87
45,255,57,84,94
74,255,60,79,96
61,255,53,61,59
51,255,48,64,55
66,255,44,67,51
79,255,39,70,48
56,255,37,72,47
66,255,34,75,45
56,255,48,73,47
74,255,60,69,46
47,255,71,64,47
51,255,71,60,50
81,255,71,59,51
100,255,64,59,51
103,255,62,59,53
76,255,60,60,53
100,255,53,61,55
45,255,44,63,55
30,255,37,68,55
68,255,37,69,56
76,255,41,68,60
96,255,48,68,66
66,255,57,68,73
51,255,64,72,80
51,255,64,62,119
56,255,60,69,126
54,255,62,74,128
47,255,69,76,127
42,255,74,75,123
56,255,83,75,118
64,255,78,77,113
71,255,85,80,108
66,255,85,83,106
56,255,95,81,106
73,255,95,81,107
90,255,95,81,107
51,255,90,81,104
85,255,88,78,102
51,255,76,74,102
69,255,71,69,106
66,255,62,63,109
83,255,60,61,107
78,255,67,58,103
96,255,67,61,94
49,255,71,68,85
103,255,74,77,78
90,255,71,88,72
51,255,67,94,77
98,255,69,93,83
40,255,69,88,91
45,255,67,83,94
49,255,53,66,60
69,255,46,66,56
76,255,41,66,55
64,255,39,67,52
51,255,34,70,49
37,255,37,71,47
44,255,46,70,48
35,255,60,66,47
93,255,71,62,47
56,255,74,59,50
52,255,71,59,51
79,255,67,59,52
56,255,57,63,50
47,255,53,64,52
95,255,51,64,52
74,255,44,64,55
34,255,39,66,55
64,255,41,66,57
32,255,44,66,60
20,255,48,66,66
44,255,55,68,73
44,255,60,72,77
20,255,64,80,80
76,255,67,56,115
71,255,64,64,123
59,255,64,70,130
85,255,67,72,132
49,255,76,72,127
68,255,85,73,120
73,255,90,76,113
56,255,92,79,108
73,255,95,82,107
45,255,95,82,108
54,255,97,82,108
34,255,95,82,108
40,255,90,84,103
35,255,85,83,98
51,255,76,78,98
71,255,71,71,101
74,255,60,62,105
71,255,62,57,106
57,255,57,55,103
102,255,60,59,97
79,255,64,67,88
93,255,69,77,83
66,255,74,84,79
34,255,74,86,85
122,255,81,86,90
34,255,78,84,94
37,255,76,83,95
47,255,51,70,61
76,255,44,68,60
61,255,39,67,58
66,255,37,66,55
74,255,32,68,51
73,255,37,69,49
95,255,46,67,49
44,255,60,63,47
66,255,69,60,48
103,255,71,59,50
59,255,71,59,51
115,255,62,64,49
37,255,55,66,49
66,255,48,67,50
85,255,46,66,52
108,255,44,66,54
61,255,41,64,56
83,255,44,63,60
45,255,46,64,62
71,255,48,65,66
86,255,55,67,72
93,255,57,71,75
56,255,57,79,76
71,255,60,88,77
56,255,69,50,112
85,255,67,58,122
59,255,64,65,131
74,255,67,69,133
32,255,78,70,129
66,255,88,70,122
40,255,95,74,113
66,255,99,78,108
66,255,97,82,106
49,255,97,82,107
64,255,99,83,109
90,255,95,83,107
49,255,90,87,102
45,255,83,89,96
42,255,83,82,95
69,255,71,73,98
64,255,67,64,103
110,255,62,57,105
59,255,60,55,103
105,255,57,59,97
117,255,62,66,90
49,255,69,74,86
79,255,76,79,86
68,255,81,80,91
51,255,85,80,96
40,255,88,80,97
42,255,83,81,95
81,255,46,75,61
45,255,41,71,60
54,255,37,67,61
37,255,37,66,59
51,255,32,66,54
37,255,37,66,51
64,255,46,64,51
45,255,57,60,49
74,255,69,58,50
74,255,74,58,50
40,255,71,61,49
49,255,62,65,49
30,255,53,68,48
27,255,44,70,48
25,255,41,71,50
69,255,44,68,53
83,255,41,64,56
45,255,44,61,60
52,255,46,62,62
69,255,48,63,66
44,255,53,65,71
30,255,53,70,72
61,255,53,78,72
40,255,53,86,72
40,255,55,94,74
110,255,57,97,78
76,255,67,66,133
59,255,81,68,128
34,255,88,69,120
59,255,95,73,113
102,255,99,77,106
56,255,97,82,106
66,255,97,83,107
51,255,97,82,107
44,255,95,84,106
49,255,88,87,100
79,255,85,88,96
100,255,83,84,95
110,255,71,75,98
74,255,67,66,103
149,255,64,60,106
88,255,62,56,105
61,255,60,60,99
66,255,62,66,92
68,255,69,72,89
83,255,78,75,90
54,255,83,76,95
49,255,90,75,100
49,255,88,77,101
39,255,85,79,97
62,255,44,78,62
100,255,37,73,62
56,255,34,68,63
51,255,34,64,62
83,255,32,65,58
66,255,37,64,53
45,255,46,61,52
61,255,57,59,52
45,255,67,58,49
56,255,74,58,50
62,255,71,61,49
39,255,62,66,49
61,255,48,71,47
151,255,39,76,45
117,255,39,74,47
88,255,41,70,52
76,255,41,65,56
103,255,44,61,60
124,255,46,61,62
71,255,48,62,66
30,255,51,64,69
32,255,51,69,71
71,255,51,76,70
35,255,48,84,68
40,255,48,90,69
76,255,55,92,73
95,255,60,92,79
78,255,74,65,129
40,255,81,67,126
71,255,90,68,118
78,255,97,73,112
25,255,99,78,106
100,255,99,82,105
88,255,99,83,105
52,255,99,83,106
49,255,97,83,105
74,255,92,86,100
74,255,88,87,97
47,255,88,84,97
35,255,74,77,101
78,255,69,68,104
103,255,64,62,106
90,255,64,59,105
91,255,64,61,99
39,255,67,66,95
47,255,76,70,90
78,255,83,69,94
91,255,85,73,98
61,255,90,74,103
66,255,92,72,104
37,255,85,78,98
54,255,78,82,91
45,255,41,80,63
66,255,34,75,64
59,255,34,68,64
71,255,34,63,64
62,255,30,63,60
66,255,37,62,54
51,255,46,59,54
51,255,55,59,52
61,255,64,58,51
66,255,74,58,50
81,255,41,65,55
119,255,44,61,60
141,255,44,61,61
83,255,46,62,65
47,255,48,64,68
49,255,48,67,69
45,255,46,74,67
39,255,44,81,65
27,255,44,87,65
49,255,48,89,69
66,255,57,89,76
49,255,64,91,84
95,255,78,64,123
81,255,81,66,122
49,255,88,69,115
45,255,95,73,109
69,255,99,78,104
69,255,99,82,103
49,255,99,83,104
27,255,99,83,105
59,255,97,83,104
90,255,95,83,100
59,255,90,85,98
147,255,81,82,99
159,255,76,77,102
129,255,71,70,106
100,255,69,65,107
57,255,67,61,106
34,255,69,63,101
64,255,71,67,97
61,255,81,69,95
59,255,85,69,96
56,255,88,70,100
37,255,92,72,104
66,255,90,71,103
71,255,85,77,98
35,255,78,83,90
61,255,44,84,66
44,255,39,80,64
54,255,34,74,64
54,255,37,69,66
34,255,34,64,64
35,255,30,63,62
40,255,34,61,57
37,255,44,60,56
81,255,53,60,55
54,255,64,60,54
113,255,46,60,59
141,255,44,60,60
57,255,44,61,63
73,255,44,62,65
45,255,44,65,66
54,255,44,71,65
61,255,41,77,62
61,255,41,82,62
52,255,46,85,68
40,255,53,86,73
81,255,62,88,82
68,255,69,91,90
79,255,76,65,118
61,255,78,68,117
66,255,88,69,112
51,255,95,74,107
73,255,102,79,102
56,255,99,82,100
79,255,102,83,102
108,255,102,83,103
108,255,99,82,103
54,255,97,83,100
98,255,92,83,100
79,255,85,81,101
64,255,81,76,105
56,255,76,70,107
78,255,74,66,108
86,255,74,65,106
74,255,74,64,102
45,255,76,67,100
69,255,83,68,97
64,255,85,68,98
71,255,88,70,100
62,255,90,70,102
51,255,90,71,101
56,255,83,76,95
56,255,76,84,87
45,255,71,90,81
51,255,64,93,77
69,255,64,90,74
69,255,67,83,77
27,255,69,76,80
13,255,74,70,85
74,255,71,65,89
51,255,57,66,87
30,255,57,69,86
51,255,55,71,83
100,255,53,75,79
119,255,53,74,77
71,255,55,75,77
85,255,51,78,74
51,255,46,79,70
40,255,44,79,67
39,255,39,77,66
61,255,34,72,65
27,255,34,68,66
37,255,32,64,66
54,255,30,63,64
52,255,34,62,61
69,255,44,62,61
61,255,51,61,58
54,255,57,62,56
175,255,41,60,57
166,255,41,62,59
85,255,41,63,61
25,255,41,65,62
40,255,41,70,61
39,255,39,75,61
66,255,41,79,63
74,255,48,82,68
61,255,55,83,74
32,255,62,85,82
93,255,69,91,90
122,255,76,97,97
49,255,71,65,111
62,255,78,68,113
66,255,83,71,108
83,255,92,75,104
69,255,102,80,100
98,255,99,83,100
45,255,102,83,102
83,255,102,83,102
100,255,102,83,102
85,255,102,82,100
120,255,95,81,101
42,255,90,79,104
56,255,85,75,106
56,255,83,70,109
74,255,81,67,109
68,255,81,67,106
40,255,81,66,103
73,255,88,67,101
64,255,85,67,100
71,255,85,68,99
47,255,88,70,100
45,255,88,70,101
52,255,88,71,97
27,255,81,75,92
54,255,74,84,85
51,255,67,91,78
28,255,62,95,73
54,255,60,93,71
54,255,64,85,79
37,255,69,76,86
39,255,74,71,92
61,255,74,68,98
42,255,64,74,94
52,255,64,78,92
74,255,60,78,87
51,255,57,77,84
64,255,55,75,81
32,255,53,74,77
47,255,51,75,73
61,255,46,75,70
56,255,44,74,68
44,255,39,72,67
35,255,34,69,66
79,255,34,65,67
61,255,34,65,68
44,255,32,64,67
61,255,32,63,65
62,255,41,63,65
51,255,48,67,62
40,255,53,67,58
90,255,37,65,54
56,255,37,67,56
141,255,34,69,56
113,255,37,71,59
49,255,39,74,61
30,255,44,76,65
69,255,51,79,70
59,255,57,81,77
61,255,62,84,83
18,255,67,88,91
45,255,71,93,97
44,255,74,100,101
86,255,76,107,102
39,255,71,67,106
44,255,71,69,108
64,255,81,73,106
39,255,90,78,101
40,255,95,82,99
73,255,99,83,98
100,255,102,83,99
83,255,102,84,100
66,255,102,83,101
88,255,104,82,100
61,255,97,81,101
44,255,92,77,106
40,255,88,74,109
39,255,88,71,111
71,255,88,69,111
66,255,88,68,107
96,255,88,67,104
79,255,90,67,103
66,255,90,67,101
115,255,88,68,99
42,255,88,70,100
